N,E,Elev (m),Acc (m),aquifer,depth (ft),Results,water temp ©,pH,EC (uS/cm),TDS (mg/L),turb (NTU),TLF1 (ppb),TLF2 (ppb),TLF3 (ppb),CDOM1 (ppb),CDOM2 (ppb),CDOM3 (ppb),TLF_Avg (ppb),CDOM_Avg (ppb),TLF:CDOM,E.coli (MPN/100mL),DOC (mg/L)
-1.647674417,-0.945306029,-0.820666636,0.920448617,shallow,60,unknown,-0.504211763,-0.727193511,1.006926036,-1.355664616,-2.659223277,0.013250361,2.250183982,-0.325545236,-0.258370837,-2.545051939,0.518737906,0.153787801,0.031601404,0.032563963,0.206761296,0.796783159
0.357588282,0.369116632,1.332885563,-0.597247846,shallow,250,unsafe,-0.912823824,0.529529633,0.757447303,-0.315682643,-0.118359052,-2.134592187,0.618705728,-0.455690643,0.122481336,0.90054797,0.733461361,-0.072733794,1.186581357,-0.386102523,-0.632124507,0.712787835
0.930990963,-0.321816648,0.657226799,-0.622687157,deep,200,unknown,-0.055406934,-1.360179718,-1.644817236,-1.022331342,-2.417253011,-0.440841916,-1.745321958,1.312111134,-0.082844848,-0.041447805,1.529450123,0.896590146,-0.769775733,0.501217437,0.787357425,-0.865874851
-2.115974737,-0.613202018,0.474633003,-0.886902644,deep,160,unknown,-1.272703225,-1.518198388,-0.697284414,0.439737589,-0.624048699,-1.312758638,0.220552672,-0.610150107,0.141351568,-0.114504218,-0.181825612,1.155187752,0.071434381,-1.086253902,0.593549762,0.507313082
-0.136847203,0.098147294,1.574241605,-1.120351922,shallow,50,safe,0.922568911,-0.31704524,-0.451316363,-0.847947502,1.096344434,-1.04353667,1.566635239,1.473985248,0.820260115,-0.592510746,0.017167266,2.041058912,0.723190827,2.457952683,-0.945350844,0.859394685
-1.104677642,-0.780545899,-0.219671249,-0.89531462,deep,250,unsafe,-1.563089839,0.169060483,-1.434244842,-0.2526846,-0.056967344,1.577898506,0.709430112,-1.716493863,0.860515467,-1.219372882,-0.469295592,0.000995488,-0.479919329,-0.566264291,-0.662925906,-2.449016791
-0.866188818,-1.758975455,-1.019073408,1.139404217,deep,650,unknown,1.718501883,1.650316557,1.140597633,0.347931683,-0.375630357,-1.181633113,0.06290463,0.037801659,-0.435601911,1.442139696,-1.449281683,-0.201841434,-0.300148708,-0.312840864,0.585702423,1.094208088
0.930814038,-0.384651005,-0.980241281,0.985821835,deep,669,unknown,0.593036629,0.190170697,1.115106531,-1.953261783,-1.402088531,-0.556580475,-0.169757305,-0.592479745,-1.402094503,-0.616497867,-0.154769556,-1.006885975,-0.866851436,2.138781514,-0.19592691,-0.960959438
1.291919605,-0.204871865,0.334563417,0.031641567,deep,280,safe,-0.553580407,1.082261391,-0.132259297,-1.051976565,0.192323438,0.023156939,0.26468215,-2.319121063,1.778709526,-2.066288828,0.237150338,-1.06634956,-1.036224054,0.625011251,0.181176524,0.33037501
1.862942628,2.860192341,-0.215024364,0.854434336,deep,280,safe,-0.221126314,0.683024604,-1.423706328,-1.451710091,1.010517061,-1.246230659,1.148825875,-1.858166573,0.916193744,-1.554849035,-0.845924535,-1.018779672,-1.847981587,-0.253046704,-0.028683989,0.186203809
-1.476349216,0.332465138,-0.557969315,-0.07848145,shallow,90,unknown,-1.504828056,0.415679491,-0.856088709,0.116338374,0.28463826,0.632976174,-0.418478146,-0.086337251,-0.577732833,1.670348479,-0.605391854,1.466118076,1.153087204,0.214162088,0.587122853,-1.35852065
1.611624577,0.758130909,-0.084225952,1.017526023,deep,400,unknown,0.92730627,0.141732719,1.779534579,-0.468214524,0.637759847,-0.378304957,1.108658018,-0.278659505,0.146266247,0.519457447,-1.937139843,-0.118267238,1.668417003,-0.623467721,-1.262899254,-1.73547285
-0.048010732,-1.406287022,-0.394529589,-0.454258476,deep,unknown,safe,-0.389625426,0.373211057,1.847483809,2.122818505,-1.664421377,-0.957827259,-0.83721785,-0.530775277,-0.629015168,-0.501597713,0.513693099,-0.382629768,-0.239587636,1.946235376,-1.710821421,-0.600187105
-1.341534967,-0.680646897,-2.123766436,-0.979251452,shallow,unknown,safe,-1.069658051,0.493753242,-1.112137813,0.435913874,-0.8449124,-1.025939341,1.628941252,0.929624041,1.377696839,0.748074164,1.156201329,-0.604701717,-0.784817392,0.291676613,-1.393633177,0.63815555
0.910076279,0.935945921,0.302084623,-1.531757361,shallow,280,unsafe,-1.083334037,-0.746809017,1.030275839,-0.537744949,0.669299187,-3.175407408,0.345770339,-0.304390417,-0.068905046,1.368704137,-0.056671909,3.098744139,1.764272358,-0.338111711,-1.011312451,-0.535087068
-2.135461671,-0.071229085,-3.440652628,1.312189089,deep,95,unknown,0.667170479,1.014561796,1.101856209,1.202163581,-1.179042419,0.195205378,0.855139374,-0.740378016,1.64855137,1.147102942,-0.268717646,-1.095971135,-0.521747736,0.184258826,0.510418868,-1.016699377
-1.103599504,-1.017220718,-1.862581821,-0.466841179,shallow,230,unsafe,0.283710842,1.062446256,-0.282438191,0.503938022,-0.574771055,0.84511451,0.02915963,-1.187969406,0.075061396,-0.011235393,-0.081209037,-1.429547731,0.091537138,1.315918447,1.652984779,-0.101156736
0.18173753,0.652138583,0.772869949,-0.489500013,shallow,90,safe,-0.94396399,-1.354739565,0.512044504,-0.668558892,-1.506392743,-0.649404064,1.374024942,-0.200875924,1.109040038,-2.621243103,0.76616903,-0.977580995,0.244632098,-0.882265275,1.208805279,-1.406083854
0.895879402,-0.014846601,0.878824527,-1.542468763,shallow,669,safe,-1.064834027,-0.305271759,0.567125193,0.087757087,-1.898347836,-2.227655306,-1.059402315,-2.825065751,-0.414980433,-0.640174052,-1.048794591,-1.492736588,-1.187474119,-0.010123787,0.30757762,0.470267152
-0.304165661,-0.541179923,-0.098947617,-1.134465317,deep,95,unknown,-0.695891407,-0.724216654,0.112770463,-1.301733585,-1.738020754,0.545074981,0.560762061,0.372100582,-0.286946356,0.53885345,-0.595267092,1.097263531,-0.685446111,-0.502130073,1.422976303,0.749561178
-1.375314137,-0.657205056,1.843499101,-0.180684068,shallow,650,unsafe,1.188985129,0.438421059,0.046975446,0.22722604,2.198419244,-0.280560113,2.082475948,-2.11524668,0.000666245,-2.02419301,0.220462512,0.490559683,0.919482534,2.259006113,2.178444962,0.461406255
0.265850065,-0.146468029,-0.44114916,0.879027,shallow,400,unsafe,0.56776109,-1.918473953,-0.049881555,0.057694202,0.886442289,0.974784365,1.496066945,0.476616574,0.850555134,-0.010437323,-0.988535768,-1.47767673,-1.702448861,0.085610471,-1.725659487,1.411073365
-0.893043835,-0.001023035,-1.608452969,0.898018846,shallow,700,safe,-0.424306635,-0.309473679,0.243780127,-1.616072897,1.509769711,0.278022187,-1.153219466,0.675368863,-0.483306945,-0.579261511,-0.364110486,-1.384440844,2.312703054,-0.408897211,1.356611433,-0.258816699
1.081364369,-0.929422184,1.041612685,-0.584019265,deep,200,unsafe,-0.88418225,0.23502689,-0.390852603,0.718039715,0.963143163,0.545499873,0.864165592,-0.018195713,2.811980615,0.339366905,-1.235397197,-0.367901975,2.407337187,-0.034049614,0.703429805,1.38077609
-0.114389503,-0.528292175,-0.401440927,0.896677424,shallow,650,unsafe,-0.925254067,-0.659963557,-0.550107387,-0.348120629,1.089914546,1.770133068,0.412034536,1.569660433,0.411769393,0.090596192,1.502799969,1.027483237,-0.478684072,-0.45380666,-1.560603481,0.730155043
-0.879665234,-1.625567865,2.152324395,-1.201005549,deep,230,unknown,0.997537718,-0.221763666,1.50946788,-0.542349274,-2.067448079,-1.264645757,-1.055809403,0.228002817,0.759821353,1.347790916,1.16881717,-0.275483221,-0.414937524,-0.393169689,0.903684859,0.59622629
0.629843977,2.046255106,1.580376645,-0.509519701,shallow,200,unsafe,0.972135028,0.279629693,0.146103088,0.603249156,1.123496503,0.131255506,-0.253489429,-0.294553052,-0.020791739,-0.915357939,-0.932398499,-1.154371036,2.729873366,1.743416109,0.864280224,0.662992796
-1.753047917,-0.853879959,0.91374979,0.892537265,deep,700,unsafe,1.847033747,1.823399743,0.301362929,0.146958561,-0.120589061,-0.16771778,0.020209068,0.050343728,-1.033813439,-0.229645257,-0.316322991,-0.418385417,2.026830408,-0.674677727,-1.487579839,-0.589586551
-0.334727795,-0.139968649,1.596983058,0.338332983,shallow,669,unknown,-0.612077985,0.074498761,-1.567666674,-1.994878709,-0.037159808,1.00512317,0.304625087,-0.561600671,1.634974415,0.610670781,0.228888084,0.405193517,0.028554938,0.704097756,-0.282923551,1.697813768
-1.636760884,0.963966721,0.175357846,-0.661542265,shallow,unknown,unknown,0.199735631,0.660555854,-0.687848969,0.945470156,-1.006974208,0.099257033,0.611535616,0.117152293,0.089376813,0.440096141,0.632211377,-1.298609432,1.274514207,0.755452807,-1.038140112,0.467044531
-0.347436374,1.412783685,-0.019108645,1.156505088,deep,700,unknown,-0.407587088,0.36208894,0.247469027,0.197972373,0.178928215,-0.143759878,0.704311155,0.18787501,-0.25183565,1.257824216,-1.683375997,1.14705322,-1.57191892,-0.923152054,0.22597976,0.417356703
0.980018677,0.077072215,-2.343457435,-1.083587444,deep,unknown,unknown,1.538961537,0.706877682,-0.442926896,-0.076997136,-0.09321353,-0.170850489,1.961369548,-0.954417861,-0.377691608,-0.821516655,-1.163929631,0.561982623,-0.227913617,0.04933234,0.644459894,-1.505928879
0.76671939,-0.584701358,0.012281248,0.633921392,deep,95,unsafe,0.641804386,-0.300954912,-0.529559976,1.471256208,0.278467047,-1.292980451,-0.637352534,0.435088861,0.67747556,0.554357694,-0.417386324,0.577643449,1.897368535,0.106482902,-0.005304572,-0.859576738
-1.197159335,-1.097814724,2.107683325,-1.13491913,deep,230,safe,0.442128741,0.306025776,0.4649321,0.797071605,0.60086891,-1.069646908,-0.633837076,0.556273353,0.123132189,0.628397483,1.149539956,-0.565873967,0.211658639,0.964306711,0.783386689,0.929442198
-0.426271898,0.164129652,0.315775311,0.893444236,deep,250,safe,3.128036018,-0.818354038,2.430963335,-1.803139542,0.215428746,0.308490112,-0.731567922,0.683370903,0.434602655,-0.767010149,0.363148356,-0.809955719,-1.136493439,-0.727813191,0.927949435,1.291997368
-0.573945715,-1.367936955,-0.144849181,0.335026183,shallow,650,unsafe,-0.510007585,-0.144444776,1.415571972,-0.212861036,-0.241446251,1.365095195,-0.819452789,0.962063883,-0.729742533,2.536006033,0.242825515,0.763497494,-0.464752416,-0.250498613,-0.644795426,-0.54454437
-0.118405743,0.83708475,1.530189618,-1.497738461,shallow,250,safe,1.24472921,-0.026936227,1.413365119,-0.130598075,-1.492133664,1.582901794,0.024092357,-0.885080031,-0.096365948,0.031777429,1.272527848,0.935760283,0.611870282,0.864395151,-0.327573541,0.744364269
1.683539175,0.802780648,0.814818813,-0.098388738,shallow,95,safe,-0.491654999,-0.219241607,1.91514873,-0.27667538,1.061845787,-1.91653333,-0.17148995,-0.999685593,0.412999823,0.250948398,1.156876205,0.948668491,-2.691688878,-1.549886391,-1.1020252,0.584770973
0.096947478,1.387832528,-0.737215427,2.414112211,deep,400,unknown,-1.428394233,-0.408928307,-0.701599721,-1.078329545,-1.133819272,0.269206717,-0.842888393,0.412356874,-0.098968059,-1.875522952,0.595451496,-0.853702155,-0.882066658,-0.520777752,2.497896854,-1.709398178
-0.048391936,0.717733373,-1.497722714,1.292025551,deep,90,safe,-1.834657737,-0.739026184,-1.118398029,1.578583646,0.170907866,2.71553825,2.585363656,-1.855843597,-0.219662586,-0.051583829,0.122862112,0.420243122,-1.297274719,-1.792430198,1.111788169,0.327967566
-0.999587239,-0.084921568,-0.019401742,-0.476355833,deep,700,unsafe,0.203857291,-0.621309594,1.418076419,0.004775876,-1.323444109,-1.276398267,1.191991589,-2.006857682,1.028608045,-0.392286045,0.978213255,-0.136414335,0.924617565,-2.100162805,0.170639766,-0.153208779
-1.364911852,-0.023867603,-1.366980333,-1.562172939,shallow,160,safe,0.490101662,-1.071154577,0.470525151,-0.08092988,1.220341299,-2.091667327,-0.729468621,0.351349325,-0.061665149,-1.110880769,-0.130047091,1.39777016,-1.249079005,1.611281406,-0.284580898,0.728758166
-1.544003139,-0.589795285,-0.62105175,-0.376240864,deep,400,unknown,-0.885021935,2.269129428,-0.065439368,0.368065978,-0.701014991,1.49474729,-0.118576297,-0.844443795,1.492572645,0.287492168,-0.273702195,-0.167946042,-0.171713534,-0.806370433,0.564474698,-1.139436528
1.179324487,-0.360164895,0.741760211,0.91342063,deep,700,unsafe,-0.294095186,-0.401887462,-0.588392458,0.39993948,0.702207566,-2.340152198,0.257804549,2.091430941,-1.02515439,0.099045919,-0.899739572,0.551179737,0.816952234,-0.062697589,0.242195596,-0.977308781
0.303266244,-0.978542285,0.444282747,0.707648295,shallow,280,safe,0.547522619,-1.10415988,0.60366523,-0.268327477,2.145098702,0.302351708,1.045476797,0.673079195,-1.677495278,0.343203061,0.771249108,-0.905954515,0.234422843,-0.398326407,-0.533814079,-1.28554534
0.53934134,1.014245768,0.236193171,-0.858619497,shallow,50,unsafe,0.052092425,-1.281707079,-1.338679892,0.987162236,-1.208096791,2.903158424,-0.286719164,1.696647528,2.49133893,-0.071664047,1.972255693,-0.004781999,-1.119157717,0.144430534,0.085043147,-0.198231455
1.237151367,-0.745450377,-0.748968003,1.209056988,shallow,120,unsafe,1.096330461,-0.947366828,0.413719538,1.191061082,-1.536141092,-0.117335164,-0.373415804,1.219395813,-1.906815445,0.285705928,-0.072000857,0.379792967,0.644303794,0.378139931,-0.901709071,0.458879776
-0.52001797,-0.553847054,2.122530566,0.248294503,shallow,160,unsafe,1.593865019,0.041808844,0.816891661,1.113615016,1.636291038,1.835716337,-1.310308167,0.505341581,0.342212789,0.840199497,-0.365603693,1.463074983,0.142602134,0.794472855,-0.955881321,-1.018175879
0.229840351,-1.183974217,1.398707603,-1.073358543,shallow,unknown,unsafe,-1.299974058,-1.755344218,-1.001293657,0.643985553,1.290833479,-1.187753091,-0.84205216,0.288934518,-0.632693231,1.574883102,-1.029209166,-0.414938751,1.260672226,1.912039057,-0.517682587,-0.264073343
1.774707141,0.862176925,-1.510967789,0.139009229,deep,50,safe,-1.14326295,0.78429455,-0.354998599,-0.892032338,-0.095277232,-0.428797588,0.787895432,-0.112276906,-0.285074381,0.545775482,1.026907483,0.141214109,-0.723584608,-0.986705036,-0.110275914,-1.070297456
0.180892416,-0.324828128,-0.371512828,0.461983541,deep,700,unknown,-0.4059587,-1.060448216,1.98078887,0.403029617,0.429455497,0.251651194,0.450234464,1.779492311,-0.066283307,-1.027366392,-0.403230251,-1.117164438,-1.507288806,0.017527912,-0.983850886,-1.001636
-1.779344872,-0.173087395,0.623041015,0.94186524,deep,90,safe,-1.000233258,1.234763362,0.031244431,-0.031420366,0.96391634,0.426783257,0.895469126,0.635073343,0.08863213,1.246818118,-0.441349138,1.242382623,-0.244930816,0.351916975,0.698993346,-1.823357317
1.205422934,-2.85522657,-0.172275851,-0.011339507,deep,669,unsafe,1.340127341,0.410822676,-0.466383448,0.507176186,-0.139023186,-0.911628704,1.891463962,0.17791774,0.317975841,1.343554903,0.148059773,0.760499369,-0.30251488,1.146467828,-0.122711942,-0.520963398
-0.079694776,-0.290964058,-0.666555705,-0.44412115,deep,650,unknown,0.564484261,-0.55622276,1.15439057,1.626389646,0.07800865,0.406554861,1.156537646,0.501333014,-0.039373323,-2.325170334,-0.592841036,0.777543055,-0.951980023,0.110157435,-0.125962171,0.740771374
0.19007407,0.663943431,0.219475201,2.283956713,shallow,200,unsafe,-0.486068668,-0.793343279,0.74301031,-1.965418977,-0.549475286,-0.116298043,1.649857635,-0.962211895,-0.337996464,0.430992786,-0.485625588,1.729877496,-1.367585715,-0.281430663,-0.316494686,1.036165142
0.101059591,0.303561492,-0.083640838,-1.731273121,shallow,120,unknown,-0.922210696,-0.457389599,-1.043746716,-1.307360858,-0.362302758,2.024030492,1.768746787,-0.078704599,1.393496517,0.331773143,0.013018987,0.136890411,1.620137079,-0.062674574,-1.90669549,-1.664410538
-0.120660285,2.465666438,0.06644727,-0.533810358,deep,200,safe,1.53008378,1.031962147,-0.360255493,-0.704798623,0.698472561,2.902990312,0.617992608,0.654015286,0.890941612,-0.5561626,-1.109281721,0.18888595,0.549549449,0.743996784,1.152085089,-0.643419152
1.353893205,0.055241031,-0.254590315,-0.640405363,deep,650,unsafe,-0.338341856,0.480356841,0.032542512,1.748326602,-0.791796602,-1.393989234,1.247416218,1.183460281,-0.245194842,0.068266758,-0.415213968,1.122521216,-1.117723168,0.638795911,0.842096527,-0.068766473
0.49904898,0.231835118,-0.745685921,-2.3853267,shallow,180,unsafe,-0.585083198,0.030164169,-1.05266307,0.130208479,1.433936643,0.882716986,-0.878444228,-0.792622853,0.557614933,0.187835386,1.122299266,-3.175371722,-0.737968732,-1.158548324,-1.224082414,-1.58851378
-1.061250727,1.309173022,0.665528934,1.479959404,deep,400,unsafe,0.972147466,0.800827357,0.737307821,-1.501683301,-2.149232722,-0.131321654,1.652778255,-2.935670476,0.615264894,-0.646233341,0.358379632,2.041181642,0.244048016,1.218887909,-0.866465357,1.307121752
0.651514876,0.695628044,0.988080386,0.148968165,deep,200,unknown,-1.11036145,0.504265065,-0.27109777,0.673904364,-0.489825727,-1.280467542,1.496387186,-2.593137752,-0.444171105,0.401141576,-0.189664594,-0.438811434,1.838723792,-0.346623228,1.245190663,-0.524407054
-0.749385078,0.749857288,-0.035833087,1.131648158,shallow,650,unsafe,-1.377841681,-0.429707382,-0.715227014,-1.131636527,-0.266299014,-1.078301309,0.059958173,-0.108440059,-1.666984019,0.663755821,-0.39283135,-0.723763165,0.451365092,0.308818303,0.239279541,-0.790589397
0.220409721,1.068373131,-0.601755455,0.196756601,shallow,90,safe,0.664608326,-0.242077844,1.821082788,0.482960066,-0.04628139,-0.396627581,-0.173923427,-0.07022143,-0.119388917,0.197585645,1.327791609,0.056056101,0.119454746,0.840347988,-0.918896868,0.946018522
-0.544511935,1.180074594,0.210450946,-1.045037914,shallow,160,safe,-0.534132237,1.481638447,-0.303114346,-1.039534952,-0.412170409,-1.094907381,0.013607748,-0.430559992,-0.328938263,-1.004257648,-1.153796956,0.220744893,-0.924165663,0.525254732,0.243397268,-2.707621095
-0.617504226,0.584415895,-0.848226554,-0.917697843,deep,90,unknown,0.488194851,0.978048246,-1.183434928,-0.163926894,0.363874174,-0.056815708,0.060183138,-2.095005859,-1.267673844,-1.374278619,0.014087412,1.532017139,-0.343918673,0.489293296,0.344380144,-0.650014184
0.181608609,-0.247095281,0.606933215,-0.995633468,shallow,669,unknown,0.365541029,-0.492590044,0.468491928,-0.783397502,0.498377869,0.005857019,0.988063657,-1.59218104,-0.004763455,1.254452231,-1.525245154,0.249872827,0.05002655,-0.045252456,0.108748113,-0.597163828
1.914299234,0.641053225,-0.069027279,-0.896575768,deep,60,safe,-0.243609548,-2.366349084,0.724606347,-0.206712255,-1.277573683,1.456349834,1.573020004,-1.866231637,-0.960107344,-0.44848696,-0.211546208,0.188991595,-0.051169697,-1.090996649,1.1384746,1.467287779
1.556396063,-0.18512053,2.259804764,0.245565615,deep,700,unknown,-0.059389098,-1.607474027,1.199100992,0.754347856,0.69940401,0.433004986,-0.03994319,-0.176673818,-1.310348308,1.51326451,-0.918076771,-0.256616293,0.938534398,-1.832232176,1.477617349,-0.653870421
-0.672836191,0.863263317,0.543871775,0.306156105,shallow,250,unknown,0.65042633,1.295041606,-1.603974457,0.124233431,-0.538701753,0.809038497,0.575650906,-1.103700339,0.206520346,-0.390932985,0.330090814,0.181942551,1.305030222,-0.513983279,0.87599555,-1.387840188
0.690826974,-0.202509746,-0.344468021,-1.269701497,deep,280,unknown,0.489599293,1.570641782,0.402255405,-0.026458569,-0.455170292,0.469512512,-0.808131043,0.29211031,-0.628975019,0.714973562,-0.345483701,1.718561117,-1.844430539,-2.108949764,0.917485197,-0.180919241
-1.02401568,-0.374660795,-3.034639076,0.26886996,shallow,230,unknown,-0.086319156,0.627839253,-0.80450528,0.243611311,-0.928703577,-2.46858169,-0.559100517,-1.394616324,1.383146282,-1.677695,1.211256764,-0.752105819,0.030580173,-0.708630377,-0.542703224,1.552936391
-0.706272177,-0.998840462,0.289242681,-1.082661006,deep,400,unknown,-0.822786482,-0.067481817,0.338568135,0.586367517,-0.299322004,0.938153208,-0.371372354,0.84507696,0.415048863,0.639494762,-0.829476011,0.244609712,1.427741725,-0.734818947,1.957663658,0.782210583
-0.391398161,-0.619229607,1.230413882,0.602063766,shallow,180,unknown,0.328484187,0.688784739,-1.269187922,1.357959636,0.450099111,-1.351269945,-0.856826617,1.31193573,-0.669788859,0.635414948,-0.173434738,1.257208679,0.077365742,2.467408877,-0.221367937,1.039259731
-1.847837248,-0.182901674,0.660591783,2.292384015,shallow,160,unknown,-1.458351285,-0.808122875,1.319508434,0.465508157,-0.082611473,-1.07530195,-0.080519513,0.61521623,1.958103145,0.690488193,0.10151752,-0.128592733,0.754304858,0.126866855,1.881001289,0.969302425
-0.417532073,-0.436537277,0.198406407,-0.197892647,deep,120,safe,0.274485471,0.148770137,0.260217008,-0.667061719,0.194287199,-0.544409739,0.74037981,-0.747802588,-0.605181305,-0.401304965,-1.546661941,0.483089656,-1.445006421,-1.002740745,0.829909579,1.566162277
-0.644202492,0.829150936,-1.092040982,-0.292390028,deep,180,safe,0.456071848,-0.629738739,0.388135587,1.061200443,1.466956981,-1.356585594,0.471621767,0.010521917,0.105278595,0.460369037,0.537013863,-0.833165408,0.925620721,0.925756134,-0.507621051,-1.42129506
0.790262536,0.307217436,-0.992364757,1.419297922,deep,120,safe,-0.102288895,-0.042126545,0.201381462,-1.116736177,1.475229849,0.27438603,-1.133626243,1.525821266,-0.638373281,-0.292328174,-1.467029382,1.05357711,-0.437630399,-0.340523247,-0.899022573,1.358324567
1.809106856,-0.199231066,-0.798767855,-0.159928342,shallow,50,unsafe,-1.456666592,-1.524305761,-0.139747409,0.762404916,0.556240871,-0.779191718,-0.816390422,-0.096824145,-0.989353331,0.657095287,-0.094439446,-0.1210854,0.593771283,-0.458824774,0.180247109,0.297328051
1.356654789,2.107971807,-0.143168623,-0.610419104,deep,230,unsafe,0.884141753,-0.532942271,0.843170184,1.070620832,1.487642963,0.230319558,-0.0078499,-0.238139253,-0.983459922,0.253354531,-1.067606495,-1.541830802,-0.921807706,-0.653262031,0.273257979,-0.415637292
0.191410091,0.05349274,-0.147513226,-0.306264778,shallow,90,unsafe,0.40638854,0.027317696,-1.132155991,-0.136432273,-1.215562169,0.220490722,-1.811007623,0.418193352,-0.230403317,0.698078818,0.705982051,-1.262776232,-0.894728236,-0.224301047,1.304125585,1.446011616
0.183071031,-0.263269907,1.525757156,0.008348555,shallow,250,unknown,-0.414410729,0.054450608,-0.391174124,0.852545134,0.583701403,1.704271072,-0.238500728,-0.767565202,-0.95050546,-0.893997941,0.322710101,-1.169810638,0.735755321,0.037363948,-0.055986819,-0.378118119
-1.163628517,-0.601567787,-0.044103504,1.013252139,deep,230,safe,-0.931672984,0.357757532,-0.330869156,-0.798073659,-0.546947363,0.093227569,-1.404285267,-0.125178055,1.961980386,0.725577863,1.049282925,-0.290807899,0.457927219,-1.804803857,0.121405444,-1.591028067
-0.036069007,0.243944684,0.797954762,-0.593244413,shallow,unknown,unsafe,-2.117554445,-0.526339562,1.008788884,-0.718169884,0.035042244,0.119520622,-0.551212791,-1.880219351,-0.908578546,-0.061539007,1.339846782,-0.092529044,0.075265067,0.542108151,-0.584111874,-0.039945969
-0.386218707,-2.203504096,1.553545517,-1.781485522,shallow,120,unknown,-1.76346721,-0.554468843,0.883897339,-0.284774556,1.254109496,-0.361223995,0.124271149,-1.902521531,-0.290645194,-0.121821803,-1.980380618,1.018344251,0.389764374,-0.271163059,-0.438620174,0.048760095
1.678075506,0.965785431,0.323073543,-0.300661944,shallow,120,unknown,-0.044607641,-2.275643913,-0.147991562,0.860615041,0.927136166,-1.846041789,0.907963508,-1.022395427,0.3148274,0.815539315,1.104098856,0.334099223,-0.500589202,-0.408519061,-0.458873875,1.861722635
-1.403429405,1.242086438,-0.340610921,1.358001912,shallow,90,unsafe,2.018976916,-0.438064946,0.536169246,1.151882703,0.539247132,0.856444067,1.08789983,-0.749177492,-0.437750205,0.734523661,-0.329120518,1.713451129,-0.789426196,1.047267965,1.547851532,0.72451657
-0.608330371,-1.40606805,0.593143482,-0.606301654,deep,250,safe,0.501569471,-1.007350822,0.184332515,0.98988622,-0.548251093,-0.277610297,-0.129694707,1.877007283,-0.190449042,0.549126659,-1.868560198,0.280823778,0.671917675,-1.788806365,-0.278110495,-0.166530252
0.433292095,0.976507102,0.475918949,0.317203251,shallow,669,unsafe,0.780965913,-1.256796909,-0.596806748,1.580709502,-0.202073985,-0.768278303,-0.239708846,0.221023244,-1.490307729,-0.004902347,-1.273670753,-1.03376466,-0.145316811,0.186784802,-0.918916085,-0.723152697
-1.001625614,2.061436008,-0.906038329,-1.003502061,shallow,650,unsafe,0.109360884,0.969985858,-1.157219824,-2.004499049,-1.431510432,1.507758052,-0.27561421,0.742312288,-1.314121336,-0.242957622,2.147724775,1.477722028,0.224997786,-0.220771492,-0.927607134,0.095404364
-1.334431254,-0.815204694,-0.052420893,-1.378622083,shallow,90,safe,-0.725004003,-0.719259562,-0.142672502,0.641953224,0.072980165,0.55286049,1.987459069,0.381958755,0.719488006,0.079770593,-0.999847376,-0.963778051,1.046393257,0.051489404,-0.136947406,1.023394048
-1.744716977,-0.480161464,-0.243079083,-0.085690152,shallow,60,unknown,0.074974521,0.336452491,-1.371607769,0.054042269,0.819150503,-0.023124243,-0.6564641,0.66987284,-0.243214783,0.452583595,-0.279691899,-0.427129666,1.023903622,-1.990902082,-0.005516129,-0.414736603
-1.304327298,-0.340068704,-2.364735771,-1.245743945,deep,230,unknown,-0.672704227,0.038935019,-0.30180414,-0.828377608,0.800898816,0.406062985,1.746723793,2.152593919,0.652040212,-0.137451152,-0.983525928,-0.443247962,1.440796974,1.650811784,1.074796158,-0.941772504
-0.972463778,-0.653541757,-0.477978302,-0.473479218,deep,95,unsafe,1.937614583,0.203279154,-2.021899588,1.10348447,-1.49335601,0.371116066,1.527743625,0.999691968,-1.463044581,-0.586236938,-1.124075824,-0.354820704,1.48965612,-0.903151106,0.169816941,1.077207868
-1.315681742,-0.541728821,-0.940270082,-0.143343956,shallow,280,unknown,-0.200855853,-0.715510569,-1.387918264,-0.655466564,-0.038226538,-0.531855557,-0.504767539,0.224574928,-1.887804607,2.86004398,-1.069908055,-0.489674765,-1.000889479,-0.77619399,0.554998109,0.84260032
-0.353216434,0.46843156,-1.2190799,1.448456278,deep,280,unsafe,-0.473009971,0.27540656,-0.678989698,0.618520273,1.112091831,-0.253957395,-0.491210871,0.015741999,1.250272082,0.170254067,-0.290443782,0.768495387,-0.247382461,1.470492783,-0.344257579,-0.434163076
-0.390629683,-2.191416104,-0.717846158,-0.188735343,shallow,700,unsafe,-0.954434424,0.163346191,1.62363806,0.460677369,-0.153062635,1.345016368,-0.287285208,-1.042821365,0.903571359,-1.048835835,-0.58304501,-1.762962418,0.647960533,-0.216684703,-0.460368823,-1.485657257
0.586235832,-0.577569294,-0.733919337,0.06957979,shallow,unknown,unknown,-0.691164204,-0.09271394,0.151711837,0.678202211,-0.492546436,-1.57987596,-0.559212357,2.321734604,-0.517626516,0.22927181,0.404642502,0.016954111,-0.929078888,1.131557205,1.414892171,-0.346107978
-0.569397913,-2.049367129,0.5417886,-0.317170085,shallow,50,unsafe,-0.487449008,1.242528287,-1.157707274,-0.200807733,-1.21864428,0.105821071,-0.00504478,0.402070456,-1.672740847,0.135414847,-0.315476692,1.147167108,0.182665407,0.34030818,-0.290846156,0.600469916
